feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0.455743572,0.866864834,0.733180075,0.911263598,0.180530487,0.752890484,0.703276467,0.508335921,0.676999548,0.730792858,0.815311731,0.851327248,0.363734452,0.937457348,0.241939618,0.211952912,0.244841345,0.880938527,0.246829741,0.28082785,0.966508012
0.864746411,0.318764869,0.114792209,0.564215181,0.432271014,0.533516604,0.134680372,0.727678765,0.166439323,0.117586102,0.322050961,0.144262151,0.413340295,0.397015528,0.651249576,0.790491342,0.408068729,0.466394462,0.923100813,0.336758073,0.217621528
0.514237013,0.856762227,0.743099584,0.295643587,0.795434571,0.318043909,0.611578884,0.687449826,0.266940322,0.651559314,0.636366375,0.611704081,0.663901482,0.455695458,0.800230195,0.846248009,0.876246521,0.939111654,0.761233413,0.947496836,0.594808578
0.678581678,0.842698693,0.386852394,0.295644894,0.00081045,0.415715998,0.487803236,0.549282092,0.340882412,0.218798708,0.535677526,0.611419688,0.421183166,0.393372198,0.315751245,0.455365296,0.145269063,0.61684548,0.463044935,0.121417189,0.686632004
0.360318532,0.892346701,0.541661831,0.322880459,0.652265426,0.260581825,0.272056199,0.500330505,0.389401619,0.440464881,0.263661791,0.36459083,0.307919014,0.329418117,0.64605137,0.392897421,0.461911252,0.307807272,0.033553635,0.499715185,0.272218572
0.381826524,0.129091447,0.558101884,0.698716557,0.917204167,0.815375412,0.73172963,0.422666196,0.7582066,0.436700084,0.518747986,0.833899187,0.996200881,0.352848011,0.654644578,0.475717105,0.439307905,0.499483387,0.81409279,0.433437831,0.445195731
0.155849989,0.389563647,0.812506185,0.677640124,0.352511736,0.758956357,0.635489628,0.221256226,0.611313339,0.668271747,0.879870719,0.40028303,0.057825563,0.825529868,0.248037026,0.127864021,0.291428253,0.77303725,0.604529976,0.576335521,0.816484476
0.204605873,0.027770926,0.162518392,0.231023861,0.094029956,0.985189254,0.621859691,0.240188348,0.482329659,0.34445616,0.400218984,0.897374545,0.952004987,0.347663669,0.68591879,0.715617631,0.028594102,0.197951778,0.947592384,0.056297493,0.889602717
0.167667097,0.596720764,0.640242522,0.402524499,0.426756599,0.654913085,0.532038131,0.286681628,0.417776141,0.615066759,0.744922743,0.285020165,0.607415809,0.696972878,0.459918566,0.615787282,0.30265287,0.781109585,0.727981457,0.415652553,0.70258879
0.656345935,0.396128373,0.36380307,0.004778049,0.645167374,0.145936069,0.306648949,0.529342561,0.237161309,0.303809747,0.451000341,0.149509975,0.826386147,0.0009507,0.709721201,0.658005149,0.734264686,0.479602105,0.508648861,0.683608642,0.630775406
0.726058113,0.13204213,0.067172507,0.235354774,0.828574624,0.22714165,0.069365743,0.913192345,0.208755033,0.540604881,0.52707997,0.031162626,0.484232018,0.063333464,0.669857888,0.727620232,0.742592321,0.091798392,0.953564049,0.775864172,0.626742082
0.41397778,0.158544731,0.297264409,0.077052783,0.706017193,0.191050405,0.205058727,0.364991172,0.166382307,0.831371676,0.674760229,0.046454417,0.615649305,0.044851901,0.383073879,0.675660217,0.302408188,0.082823739,0.906051163,0.27247483,0.312283383
0.688870369,0.073328137,0.10173741,0.347520062,0.436534631,0.031108957,0.536074576,0.69173653,0.256265202,0.392775301,0.28062599,0.030933591,0.898778788,0.527374745,0.68591879,0.783780027,0.204683776,0.242247919,0.992642026,0.2596963,0.211577093
0.00778006,0.215709404,0.247936504,0.696133018,0.285750219,0.66657109,0.54816057,0.101992382,0.468117675,0.425892313,0.396341982,0.524456379,0.747876484,0.856118979,0.768302659,0.767598879,0.342627578,0.207290189,0.309266223,0.5801635,0.539054161
0.98944246,0.072610806,0.043606592,0.012878662,0.444923533,0.296113894,0.156711112,0.913192345,0.041098454,0.134867147,0.306025261,0.318992214,0.560056906,0.20783582,0.492564848,0.483413978,0.427306869,0.207290189,0.972683626,0.663839214,0.271485274
0.732313098,0.195191804,0.297264409,0.280106089,0.379705135,0.166740807,0.117740063,0.920350651,0.241219256,0.513673738,0.530107984,0.113869842,0.777105405,0.125452873,0.853121089,0.833786759,0.468175362,0.15003683,0.972683626,0.260372358,0.562925815
0.089600441,0.469721694,0.553268898,0.927904625,0.154938707,0.730978584,0.455337606,0.254950591,0.58998386,0.512209187,0.157474822,0.450509646,0.710686473,0.917635064,0.284874971,0.111873325,0.079480913,0.248790459,0.594074278,0.027818024,0.279569997
0.116849151,0.750986844,0.854512678,0.589304791,0.371306617,0.678837772,0.974550115,0.165941051,0.885807229,0.642274369,0.644581621,0.923150911,0.296148939,0.609075432,0.529613107,0.611727558,0.451399003,0.945487005,0.177229191,0.51518019,0.657690322
0.687547099,0.424375868,0.861768814,0.924561077,0.375184714,0.540958239,0.475598509,0.550430099,0.766023632,0.967447853,0.864527207,0.341789333,0.431481782,0.729315438,0.148594295,0.031866703,0.113092669,0.654258977,0.460468938,0.003909634,0.666299962
0.24834206,0.687644287,0.697863907,0.712617983,0.429548498,0.937869002,0.864929491,0.288692792,0.795895738,0.235590043,0.535441792,0.833746825,0.165458539,0.801500074,0.211697531,0.23248564,0.331809503,0.698726464,0.215287557,0.239803284,0.611298335
0.440430935,0.008121382,0.000190665,0.998967158,0.016279244,0.988274033,0.428409812,0.535903935,0.357799762,0.035665235,0.02822773,0.372670523,0.657485667,0.99619874,0.828667616,0.895577818,0.026271751,0.009670044,0.324227163,0.040786726,0.152148083
0.194227819,0.387135536,0.526420728,0.266097507,0.176309808,0.715374649,0.56491639,0.221051374,0.649860416,0.596589175,0.726367386,0.434919711,0.591118373,0.24498024,0.873024003,0.865150562,0.336386298,0.479602105,0.463767143,0.448376329,0.548129692
0.656386055,0.137273335,0.20309752,0.231023861,0.522669084,0.160897174,0.195780943,0.808132248,0.158592028,0.713647389,0.615994646,0.23162148,0.382385729,0.213742674,0.455758792,0.599661564,0.577398655,0.198923897,0.904972519,0.649640825,0.539054161
0.899802834,0.399396717,0.274682309,0.771710861,0.856597802,0.738578252,0.556280784,0.95998776,0.468091144,0.079471145,0.057337156,0.72783479,0.161141639,0.945029262,0.056454308,0.153822888,0.460080725,0.401613785,0.571622295,0.663003523,0.091884476
0.111117572,0.286660692,0.604551076,0.441100976,0.740544645,0.274561384,0.197351963,0.191382541,0.402948505,0.85748727,0.954803602,0.243015736,0.60118752,0.301904402,0.368963609,0.287967123,0.753324376,0.478695662,0.344627987,0.929066161,0.782693665
0.529752095,0.228850268,0.211889644,0.003559439,0.730001857,0.047236838,0.262133696,0.523368864,0.251436861,0.472258713,0.430741757,0.23162148,0.429748367,0.062709706,0.649288006,0.332315119,0.75819748,0.363035677,0.736844764,0.529632954,0.307389057
0.391482607,0.469721694,0.820256892,0.956035818,0.813934278,0.985995234,0.769893344,0.379693038,0.7582066,0.303809747,0.189988707,0.762541579,0.165773757,0.908031642,0.084691752,0.076378565,0.921738331,0.685421147,0.489621545,0.889969702,0.329520311
0.710998768,0.210689123,0.058261814,0.035446204,0.911202636,0.152745151,0.081191764,0.837280427,0.12630322,0.117733463,0.269713428,0.18224,0.863570987,0.030794922,0.754292978,0.738402849,0.878862368,0.06584644,0.811620608,0.915621763,0.305052717
0.405099659,0.758169206,0.752512036,0.485838067,0.327278725,0.595769418,0.628388052,0.355494037,0.405617145,0.470613828,0.523312842,0.575515986,0.97928428,0.564663333,0.756737937,0.635653001,0.322518282,0.838058818,0.347238728,0.41615592,0.475054515
0.758076734,0.015077209,0.138587692,0.586342682,0.546049745,0.766359531,0.149010219,0.721602296,0.124751926,0.220536107,0.579872249,0.054887192,0.828514648,0.760828519,0.790461355,0.691100347,0.582555353,0.135585701,0.64450924,0.736053383,0.452053793
0.7800566,0.528611128,0.643523375,0.540134079,0.163358044,0.352861567,0.863298091,0.751694804,0.880479718,0.917219162,0.99081178,0.850828543,0.599231444,0.462714531,0.487845017,0.625796133,0.040282132,0.499212703,0.840247499,0.047892258,0.938486631
0.329141946,0.990343125,0.93274545,0.519413094,0.583493098,0.949083454,0.992964613,0.261613723,0.99410438,0.581730531,0.597915918,0.962664393,0.918843865,0.729315438,0.411307093,0.441967299,0.330687409,0.927533082,0.05183233,0.516478627,0.056484243
0.584325757,0.459662782,0.202417081,0.578924868,0.806599024,0.470906837,0.799763415,0.426361843,0.71181354,0.311048749,0.424700931,0.829044846,0.596150668,0.546417616,0.340733394,0.418038028,0.911377243,0.494141135,0.582799259,0.964693964,0.487261389
0.463958982,0.225781359,0.011589548,0.913327766,0.094055039,0.789854966,0.44295784,0.626909396,0.497191174,0.277384825,0.138869834,0.578488596,0.54540408,0.85012604,0.778408613,0.60043318,0.018481355,0.041119079,0.19503533,0.0142339,0.475161874
0.109058853,0.715578227,0.443136337,0.527437518,0.619926206,0.709300638,0.267973081,0.17843981,0.379439966,0.631963675,0.610591045,0.244693457,0.962116236,0.45483702,0.815561475,0.904099265,0.713384892,0.391195714,0.362222617,0.760123573,0.653045587
0.007780446,0.429898327,0.706535484,0.683490624,0.980891546,0.254020668,0.347130745,0.000624649,0.755301088,0.825529181,0.628981398,0.156183269,0.880100683,0.362687174,0.712783442,0.609657755,0.721708299,0.685629106,0.060683731,0.84377006,0.19578028
0.780031265,0.945489249,0.215297508,0.183831386,0.583493098,0.013457438,0.131958536,0.837628098,0.203570268,0.604960244,0.705585629,0.898312251,0.475269444,0.270680942,0.104899646,0.13003477,0.193603569,0.276944072,0.895468141,0.068023542,0.994034904
0.214781647,0.710377183,0.64221728,0.739837347,0.356598396,0.642892757,0.349508187,0.26708819,0.323094461,0.760455233,0.879870719,0.591149236,0.248712202,0.786240872,0.345798078,0.413667275,0.483647887,0.704188916,0.297084379,0.335680178,0.671151466
0.821629949,0.428433214,0.35012356,0.071672572,0.432255083,0.254020668,0.337677875,0.727678765,0.256276475,0.542627218,0.712805618,0.398849996,0.136481376,0.118416015,0.050840519,0.008898568,0.612603527,0.436427773,0.799825698,0.499822359,0.657690322
0.701832984,0.503885011,0.043606592,0.000926228,0.556905272,0.133377883,0.017545667,0.835173267,0.009875435,0.055606955,0.000375768,0.919753401,0.87183511,0.017705814,0.899669834,0.979591953,0.602534551,0.037070918,0.955901263,0.629895834,0.088837985
0.058502669,0.854751057,0.999077507,0.831473813,0.828380326,0.34784936,0.120066821,0.01028477,0.468117675,0.587704182,0.639683395,0.056063889,0.71895947,0.528271416,0.368960917,0.192024472,0.461911252,0.901690352,0.152707729,0.294111654,0.562925815
0.319408015,0.973707584,0.968671424,0.815020532,0.069590166,0.128775181,0.992964613,0.040578879,0.928347771,0.897929375,0.46695296,0.888820158,0.017550253,0.250949021,0.040574107,0.031866688,0.008536572,0.976603978,0.192502056,0.136449347,0.433144459
0.59394282,0.302386483,0.282408458,0.405966369,0.100568881,0.101647982,0.408441689,0.539886523,0.234987324,0.147007273,0.093609155,0.58156737,0.365661383,0.411906952,0.234899058,0.2420397,0.084635875,0.257366534,0.292861553,0.16175714,0.305052717
0.701832984,0.056447881,0.122290428,0.085878738,0.177000983,0.173718678,0.105727865,0.894731848,0.110449076,0.458204249,0.403578156,0.117854237,0.528962181,0.066643196,0.284153286,0.108010978,0.130296711,0.16563109,0.89949422,0.200791241,0.210054837
0.058833349,0.271276218,0.185724363,0.926107246,0.810353984,0.933063163,0.824285047,0.081181017,0.806556028,0.190967399,0.122956312,0.931574383,0.231919194,0.990059824,0.256029474,0.211952912,0.850389661,0.107803889,0.039786667,0.893148577,0.164041468
0.095429438,0.339176099,0.147465902,0.512446037,0.319131098,0.222223389,0.227998125,0.11993303,0.471992799,0.594586359,0.842348196,0.368687316,0.3935193,0.570268195,0.17679839,0.200821774,0.069151419,0.099509508,0.460254843,0.049035363,0.89430797
0.508328415,0.250221574,0.373491756,0.275906075,0.740544645,0.535043188,0.31191298,0.548235876,0.257282444,0.324241625,0.300464902,0.495637235,0.590618182,0.325535455,0.80649023,0.857025013,0.725464321,0.420370861,0.345869001,0.711652578,0.487449655
0.958265026,0.911895367,0.418884404,0.87987844,0.012176862,0.255493338,0.345633195,0.818261677,0.026567437,0.613224084,0.438783031,0.357009798,0.302710305,0.490990203,0.451580682,0.673533825,0.057865427,0.263773518,0.871119726,0.069958315,0.710821866
1,0.832004242,0.749716147,0.943989511,0.180530487,0.817337576,0.736332337,0.72094803,0.031430808,0.524846887,0.654188807,0.839810873,0.326430621,0.745001413,0.633155542,0.702941676,0.358050044,0.4451731,0.334574353,0.329715829,0.758526691
0.320379668,0.428745077,0.534375087,0.586465289,0.484456551,0.690882184,0.703276467,0.432167065,0.796841017,0.44131723,0.404801223,0.852996289,0.648771999,0.782517051,0.580728748,0.73661909,0.606722391,0.710680279,0.564889385,0.629895834,0.244833425
0.594459182,0.290391379,0.752548947,0.740595443,0.92326205,0.659494006,0.725884142,0.278677805,0.928347122,0.991367901,0.396532077,0.680360849,0.671762779,0.808404089,0.722760857,0.596057454,0.89673799,0.319482248,0.343207462,0.751560871,0.39938476
0.354704892,0.925531671,0.969141555,0.913327766,0.980891546,0.9036478,0.968889409,0.050872599,0.84384902,0.159536029,0.209688,0.929197658,0.004258847,0.995959902,0.064505272,0.108010978,0.806810538,0.983306647,0.143610697,0.802534149,0.114909198
0.742402316,0.485670743,0.35012356,0.051122621,0.503974581,0.131862189,0.335164692,0.658035679,0.12378137,0.321129257,0.652060717,0.079712274,0.959562337,0.078552069,0.968798826,0.983776631,0.145543402,0.58408024,0.901046649,0.240706764,0.346468101
0.14088246,0.855200157,0.613207348,0.921485003,0.56885046,0.921301861,0.928229413,0.084265874,0.932565375,0.470168476,0.422748993,0.883385468,0.027261402,0.95420766,0.080668562,0.095890332,0.527966992,0.663161514,0.135026615,0.403889681,0.433144459
0.909469111,0.489821015,0.657710591,0.871803356,0.374580134,0.088400801,0.513433969,0.777579189,0.131570263,0.722200458,0.582270179,0.48632511,0.533508236,0.215638704,0.310706344,0.599661564,0.396168703,0.340299844,0.264316566,0.529689577,0.63507702
0.206441018,0.772277574,0.851743369,0.803962849,0.594924853,0.780289349,0.945688366,0.165941051,0.934224283,0.177360815,0.16114539,0.784353577,0.979373338,0.929574496,0.912358839,0.951338222,0.669106529,0.73591993,0.09360145,0.613861976,0.45121874
0.155849989,0.806446551,0.744737612,0.810858724,0.601432381,0.804839812,0.812128108,0.202246908,0.777642481,0.146224072,0.117187492,0.796909184,0.890772744,0.859549065,0.91740914,0.919807273,0.664098792,0.576595961,0.134051563,0.529632954,0.157294481
0.28083783,0.197274062,0.352715871,0.242401098,0.979193811,0.197346372,0.342093878,0.377570683,0.471919979,0.138911469,0.104653904,0.456876839,0.748234402,0.08649767,0.551431458,0.513835224,0.919109354,0.473354632,0.452233487,0.939115733,0.07584788
0.446050059,0.032255671,0.009782506,0.938594725,0.090223404,0.887790838,0.69842841,0.489177072,0.755277124,0.33688589,0.293879205,0.820544208,0.818121583,0.937457348,0.68591879,0.691665937,0.018481355,0.085888327,0.201248301,0.002203961,0.435506626
0.810427185,0.945489249,0.924650709,0.902217095,0.395849654,0.876383915,0.978773621,0.481134877,0.599558531,0.899700388,0.821617775,0.885966435,0.35984358,0.325535455,0.423007815,0.304601993,0.483647887,0.577335564,0.041854152,0.27039731,0.795374348
0.324975383,0.817465538,0.705243217,0.865823089,0.834675236,0.354686446,0.560355181,0.25710665,0.701181625,0.656025992,0.904174917,0.696369439,0.86116018,0.792120562,0.782126608,0.63965069,0.912223599,0.679395418,0.502030443,0.825526978,0.797425251
0.220645921,0.508447241,0.640355971,0.472453811,0.583493098,0.72178042,0.878098485,0.261278864,0.933110435,0.45002365,0.454896385,0.809091624,0.531458752,0.521555711,0.678274286,0.764592222,0.6458562,0.806700366,0.358040296,0.77357514,0.594808578
0.964079758,0.946114283,0.506608069,0.259635756,0.302119504,0.650709326,0.617583039,0.970184824,0.54965403,0.781526666,0.903733639,0.632014312,0.017370813,0.368568016,0.391421947,0.412618722,0.367099227,0.483793294,0.929241089,0.361708404,0.712654335
0.329141946,0.601213983,0.799108916,0.552850238,0.810355827,0.721808873,0.69842841,0.28239061,0.568634536,0.211985472,0.311165978,0.578488596,0.381277375,0.729315632,0.366951645,0.432700213,0.645583829,0.84970505,0.544332286,0.814507191,0.183669192
0.868639473,0.145755335,0.058044776,0.13681902,0.268880963,0.224240216,0.25175042,0.914085167,0.607365145,0.0209843,0.002001139,0.099302633,0.400792153,0.07103366,0.151718021,0.028695541,0.037164606,0.047186481,0.780357458,0.024343877,0.081006384
0.058453365,0.923300888,0.939033342,0.539200739,0.836082428,0.318043909,0.816195752,0.071430309,0.996779025,0.371585653,0.213342351,0.812582141,0.017854705,0.446989829,0.035327706,0.015872529,0.703325324,0.751983854,0.008452753,0.602129246,0.00804312
0.242544803,0.556417798,0.697863907,0.769047305,0.315701539,0.501649403,0.479208881,0.19982055,0.340879446,0.920575007,0.934963922,0.411117399,0.736730051,0.945029262,0.600849651,0.785187534,0.049214916,0.77280375,0.335424395,0.071884561,0.818465374
0.054524686,0.743870171,0.760210822,0.564214782,0.129952756,0.388168269,0.670104343,0.143251892,0.89091339,0.675948094,0.652335794,0.94996409,0.661102619,0.384256714,0.712755076,0.809590235,0.238392881,0.68179885,0.093639944,0.159825814,0.730532477
0.103269976,0.298624144,0.511861554,0.594447903,0.650811867,0.344786107,0.492893575,0.039647877,0.565579946,0.668271747,0.692444992,0.020836832,0.93351805,0.611937898,0.94370232,0.949120386,0.713410305,0.749072685,0.546035196,0.506948988,0.307389057
0.533669763,0.399396717,0.340479961,0.355696162,0.623469638,0.419560905,0.324826478,0.254950591,0.216635455,0.177354394,0.3220382,0.371209622,0.256165787,0.374936676,0.170022491,0.184349839,0.725464321,0.455416557,0.185737754,0.767929935,0.4241481
